1,13.380000015699972
2,73.86000001569985
3,78.37000001569986
4,81.39000001569985
5,81.80000001569987
6,83.2000000156999
7,83.2600000156999
8,83.9700000156999
9,84.43000001569992
10,84.97000001569992
11,84.97000001569992
12,85.54000001569993
13,85.54000001569993
14,85.84000001569993
15,86.13000001569993
16,86.24000001569993
17,86.24000001569993
18,86.48000001569996
19,86.48000001569996
20,86.68000001569996
21,86.80000001569995
22,86.65000001569996
23,86.65000001569996
24,86.85000001569996
25,86.92000001569996
26,86.93000001569995
27,87.03000001569995
28,87.19000001569995
29,87.19000001569995
30,87.22000001569995
31,87.22000001569995
32,87.32000001569995
33,87.30000001569995
34,87.30000001569995
35,87.39000001569995
36,87.50000001569995
37,87.50000001569995
38,87.53000001569995
39,87.68000001569996
40,87.75000001569997
41,87.75000001569997
42,87.74000001569998
43,87.74000001569998
44,87.75000001569997
45,87.77000001569996
46,87.76000001569997
47,87.76000001569997
48,87.83000001569997
49,87.76000001569997
50,87.80000001569998
51,87.80000001569998
52,87.77000001569996
53,87.77000001569996
54,87.82000001569997
55,87.84000001569997
56,87.89000001569997
57,87.89000001569997
58,87.92000001569997
59,87.92000001569997
60,87.94000001569997
61,87.94000001569997
62,87.96000001569996
63,87.98000001569997
64,87.96000001569996
65,87.98000001569997
66,87.99000001569996
67,87.99000001569996
68,88.00000001569998
69,88.00000001569998
70,87.96000001569996
71,87.96000001569996
72,87.94000001569997
73,87.94000001569997
74,87.95000001569997
75,87.97000001569997
76,88.01000001569997
77,87.99000001569996
78,88.03000001569997
79,88.03000001569997
80,88.03000001569997
81,88.01000001569997
82,88.03000001569997
83,88.03000001569997
84,88.02000001569998
85,88.02000001569998
86,88.04000001569997
87,88.05000001569996
88,88.03000001569997
89,88.03000001569997
90,88.05000001569996
91,88.05000001569996
92,88.07000001569996
93,88.08000001569997
94,88.09000001569997
95,88.08000001569997
96,88.10000001569998
97,88.10000001569998
98,88.09000001569997
99,88.10000001569998
100,88.10000001569998
101,88.10000001569998
102,88.09000001569997
103,88.09000001569997
104,88.11000001569997
105,88.11000001569997
106,88.13000001569998
107,88.13000001569998
108,88.09000001569997
109,88.09000001569997
110,88.08000001569997
111,88.08000001569997
112,88.09000001569997
113,88.09000001569997
114,88.09000001569997
115,88.10000001569998
116,88.07000001569996
117,88.06000001569997
118,88.07000001569996
119,88.07000001569996
120,88.06000001569997
121,88.06000001569997
122,88.07000001569996
123,88.07000001569996
124,88.06000001569997
125,88.08000001569997
126,88.08000001569997
127,88.08000001569997
128,88.08000001569997
129,88.08000001569997
130,88.07000001569996
131,88.07000001569996
132,88.07000001569996
133,88.08000001569997
134,88.08000001569997
135,88.08000001569997
136,88.09000001569997
137,88.09000001569997
138,88.09000001569997
139,88.09000001569997
140,88.08000001569997
141,88.08000001569997
142,88.10000001569998
143,88.10000001569998
144,88.08000001569997
145,88.08000001569997
146,88.08000001569997
147,88.09000001569997
148,88.08000001569997
149,88.08000001569997
150,88.09000001569997
