1,40.04000001569988
2,21.25000001569992
3,29.970000015699895
4,40.66000001569988
5,53.60000001569987
6,49.14000001569987
7,61.560000015699856
8,59.400000015699874
9,60.96000001569987
10,56.91000001569987
11,59.56000001569986
12,46.46000001569988
13,67.93000001569986
14,54.18000001569987
15,61.02000001569986
16,69.74000001569986
17,64.85000001569986
18,73.18000001569986
19,69.93000001569986
20,72.19000001569987
21,77.68000001569986
22,73.72000001569987
23,68.81000001569986
24,79.04000001569986
25,73.54000001569986
26,72.94000001569985
27,68.80000001569985
28,74.70000001569986
29,78.77000001569986
30,75.20000001569986
31,68.92000001569986
32,74.38000001569986
33,72.40000001569986
34,71.08000001569987
35,68.10000001569986
36,71.24000001569985
37,76.20000001569987
38,75.77000001569985
39,74.88000001569986
40,74.96000001569986
41,77.04000001569986
42,75.34000001569986
43,72.21000001569986
44,75.16000001569985
45,80.88000001569986
46,78.45000001569986
47,79.04000001569986
48,81.16000001569986
49,80.69000001569987
50,83.05000001569988
51,82.68000001569989
52,82.48000001569989
53,81.57000001569986
54,79.90000001569986
55,79.36000001569987
56,77.92000001569987
57,80.33000001569987
58,77.45000001569986
59,76.98000001569986
60,78.16000001569986
61,77.04000001569986
62,78.42000001569987
63,81.55000001569987
64,82.41000001569988
65,81.43000001569986
66,81.59000001569986
67,77.85000001569986
68,78.64000001569987
69,77.50000001569987
70,78.69000001569985
71,79.17000001569986
72,80.82000001569986
73,81.66000001569986
74,83.06000001569987
75,83.4200000156999
76,81.61000001569985
77,81.22000001569985
78,81.61000001569985
79,80.87000001569986
80,80.97000001569987
81,77.61000001569987
82,80.14000001569987
83,82.86000001569988
84,82.41000001569988
85,82.65000001569987
86,82.41000001569988
87,83.1500000156999
88,83.5200000156999
89,83.9300000156999
90,83.6500000156999
91,83.7800000156999
92,83.8200000156999
93,84.1500000156999
94,84.1700000156999
95,83.27000001569989
96,83.3500000156999
97,83.9800000156999
98,83.6900000156999
99,83.8200000156999
100,84.0000000156999
101,83.99000001569989
102,83.5500000156999
103,83.3900000156999
104,83.1600000156999
105,83.4200000156999
106,83.4700000156999
107,83.27000001569989
108,83.1300000156999
109,83.08000001569988
110,82.74000001569988
111,82.78000001569988
112,82.88000001569988
113,82.84000001569987
114,82.80000001569988
115,82.81000001569988
116,82.89000001569988
117,82.76000001569987
118,82.80000001569988
119,83.01000001569989
120,83.01000001569989
121,82.99000001569988
122,83.03000001569988
123,83.04000001569987
124,83.08000001569988
125,83.07000001569988
126,83.1300000156999
127,83.10000001569989
128,83.11000001569991
129,83.11000001569991
130,83.11000001569991
131,83.1300000156999
132,83.1300000156999
133,83.1300000156999
134,83.1400000156999
135,83.1400000156999
136,83.1400000156999
137,83.1400000156999
138,83.1400000156999
139,83.1500000156999
140,83.1400000156999
141,83.1400000156999
142,83.1400000156999
143,83.1500000156999
144,83.1600000156999
145,83.1700000156999
146,83.1600000156999
147,83.1600000156999
148,83.1600000156999
149,83.1600000156999
150,83.1600000156999
