1,10.00000001570001
2,10.00000001570001
3,10.00000001570001
4,10.450000015700004
5,10.00000001570001
6,9.99000001570001
7,10.00000001570001
8,10.00000001570001
9,10.030000015700011
10,13.760000015699969
11,12.860000015699974
12,25.76000001569991
13,12.800000015699975
14,24.990000015699906
15,11.100000015699992
16,21.120000015699915
17,11.520000015699994
18,29.840000015699893
19,33.64000001569988
20,36.36000001569988
21,36.75000001569988
22,38.04000001569988
23,39.780000015699876
24,24.710000015699908
25,38.14000001569988
26,41.30000001569988
27,13.15000001569997
28,37.15000001569989
29,42.85000001569988
30,24.840000015699907
31,34.910000015699886
32,44.20000001569988
33,13.520000015699962
34,34.840000015699886
35,43.48000001569988
36,34.060000015699885
37,44.590000015699886
38,20.920000015699923
39,46.55000001569987
40,41.83000001569988
41,18.250000015699932
42,46.750000015699875
43,15.64000001569995
44,50.81000001569988
45,37.30000001569988
46,52.89000001569987
47,21.600000015699916
48,53.85000001569987
49,46.19000001569987
50,51.90000001569987
