1,96.16000001570006
2,97.50000001570008
3,97.86000001570008
4,98.02000001570009
5,98.1800000157001
6,98.2900000157001
7,98.3400000157001
8,98.4000000157001
9,98.5100000157001
10,98.6200000157001
11,98.6600000157001
12,98.7400000157001
13,98.8100000157001
14,98.8100000157001
15,98.8600000157001
16,98.8900000157001
17,98.8300000157001
18,98.8600000157001
19,98.8700000157001
20,98.8600000157001
21,98.91000001570009
22,98.9000000157001
23,98.93000001570009
24,98.94000001570011
25,98.94000001570011
26,98.9700000157001
27,98.9800000157001
28,98.9600000157001
29,98.9600000157001
30,98.9800000157001
31,98.9700000157001
32,98.9800000157001
33,98.99000001570009
34,98.9800000157001
35,98.9500000157001
36,98.9800000157001
37,98.9800000157001
38,99.0100000157001
39,99.0300000157001
40,99.0100000157001
41,99.02000001570009
42,99.0100000157001
43,99.02000001570009
44,99.0100000157001
45,99.0100000157001
46,99.0100000157001
47,99.0300000157001
48,99.02000001570009
49,99.0400000157001
50,99.0400000157001
