1,29.8200000156999
2,70.94000001569987
3,83.3400000156999
4,86.19000001569994
5,89.17000001569997
6,93.44000001570002
7,92.43000001570002
8,94.68000001570005
9,95.42000001570005
10,95.53000001570005
11,95.27000001570006
12,96.21000001570006
13,96.23000001570006
14,96.36000001570007
15,96.40000001570006
16,96.57000001570007
17,96.57000001570007
18,96.85000001570008
19,96.81000001570008
20,96.79000001570009
21,96.91000001570008
22,96.92000001570008
23,96.91000001570008
24,97.02000001570008
25,96.96000001570007
26,96.99000001570009
27,97.05000001570008
28,97.13000001570008
29,97.10000001570009
30,97.13000001570008
31,97.17000001570007
32,97.21000001570007
33,97.24000001570008
34,97.22000001570008
35,97.28000001570007
36,97.32000001570007
37,97.34000001570008
38,97.29000001570009
39,97.30000001570008
40,97.32000001570007
41,97.34000001570008
42,97.28000001570007
43,97.31000001570008
44,97.31000001570008
45,97.37000001570007
46,97.37000001570007
47,97.37000001570007
48,97.34000001570008
49,97.33000001570008
50,97.35000001570008
